episode_id,id,date,source_text,jealousy_direction,analysis_target,target_of_jealousy,jealousy_vocabulary,jealousy_structure_category,context_tag,comparison_pair,analysis_axis_distance,analysis_axis_effort_intervention,hierarchy_source,behavior_pattern,primary_emotion_vector,consciousness_state_tag,embodied_cognition_text,entry_id,column_id,paragraph_span,short_text,long_text,narrative_role,span_highlight,source_url,core_text
A18808_E014,240,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→母,嫉妬の取り扱い,他者の優位性,「嫉妬の取り扱いは慎重に」,その他,"family, creative_activity",self_vs_parent,近（家族・友人・同僚）,不可能（生まれつき・才能）,根源的嫉妬,攻撃・模倣型,"{""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,嫉妬の取り扱いは慎重に 私の元にも時々バッシングが届く,COL_025_EPI_001,COL_025,1035,嫉妬の取り扱いは慎重に,"ものいじわるばかりではなく、我々大人にも身に覚えがあるだろう。コロナ下で自粛警察がどこか
らともなく湧いてでたのは、単なる正義感だけでなく、やはり嫉妬が混ざったスパイト行動だったので
はないだろうか。嫉妬の取り扱いは慎重に私の元にも時々バッシングが届く。エッセイのコンテストで受賞したとき、ネットで記事がバズって広
く読まれたときには「おもしろかった」という嬉しいメッセージに紛れて
「胸くそ悪い。読んで損した、時間返せ」",メタ認知的概念化,嫉妬の取り扱いは慎重に,https://fujinkoron.jp/articles/-/18808,"その他 | family, creative_activity | self_vs_parent | 近（家族・友人・同僚） | 不可能（生まれつき・才能） | 根源的嫉妬 | 攻撃・模倣型 | 「嫉妬の取り扱いは慎重に」 | 嫉妬の取り扱いは慎重に"
A18808_E015,241,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→母,自分自身と他者からの嫉妬,他者の優位性,「私のことが羨ましいんだね。へへん」,その他,family,self_vs_parent,近（家族・友人・同僚）,不可能（生まれつき・才能）,根源的嫉妬,内省・葛藤型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:emerging_awareness（気づきつつある）,,COL_025_EPI_002,COL_025,1043,有名税だと思ったら？　と周りには言われるが、正直キツい。だから無理矢理「私のことが羨ましいんだね。へ...,"「胸くそ悪い。読んで損した、時間返せ」
「４０すぎて考えてることこれってイタすぎる」
「こんな承認欲求えぐい女が母親じゃ子供がかわいそう」

などのアンチコメントも目立つ。有名税だと思ったら？　と周りには言われるが、正直キツい。だから無理矢理「私のことが羨ましいんだね。へへん」と自分に言い聞かせている。と周りには言われるが、正直キツい。だから無理矢理「私のことが羨ましいん

だね。へへん」と自分に言い聞かせている。（頼む、そうであってくれ）
しかし「嫉妬だろう」と思うようにしても、届いたメッセージの",メタ認知的回想,有名税だと思ったら？　と周りには言われるが、正直キツい。だから無理矢理「私のことが羨ましいんだね。へへん」と自分に言い聞かせている。,https://fujinkoron.jp/articles/-/18808,その他 | family | self_vs_parent | 近（家族・友人・同僚） | 不可能（生まれつき・才能） | 根源的嫉妬 | 内省・葛藤型 | 「私のことが羨ましいんだね。へへん」 | 有名税だと思ったら？　と周りには言われるが、正直キツい。だから無理矢理「私のことが羨ましいんだね。へ...
A18808_E016,242,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→同業者,他者からの嫉妬のメッセージ,他者の優位性,「嫉妬だろう」,その他,creative_activity,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,内省・葛藤型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,時々、思い出してはズーンと落ち込む,COL_025_EPI_003,COL_025,1048,しかし「嫉妬だろう」と思うようにしても、届いたメッセージの数々に心が傷つかないわけじゃない。時々、思...,"有名税だと思ったら？

と周りには言われるが、正直キツい。だから無理矢理「私のことが羨ましいん

だね。へへん」と自分に言い聞かせている。（頼む、そうであってくれ）しかし「嫉妬だろう」と思うようにしても、届いたメッセージの数々に心が傷つかないわけじゃない。時々、思い出してはズーンと落ち込む。時々、思い出してはズーンと落ち込む。

もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の味。
知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリ
",メタ認知的回想,しかし「嫉妬だろう」と思うようにしても、届いたメッセージの数々に心が傷つかないわけじゃない。時々、思い出してはズーンと落ち込む。,https://fujinkoron.jp/articles/-/18808,その他 | creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 内省・葛藤型 | 「嫉妬だろう」 | しかし「嫉妬だろう」と思うようにしても、届いたメッセージの数々に心が傷つかないわけじゃない。時々、思...
A18808_E017,243,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→同業者,自分自身,他者の優位性,「もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の...」,その他,creative_activity,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,時々、思い出してはズーンと落ち込む,COL_025_EPI_004,COL_025,1051,もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の味。,"だね。へへん」と自分に言い聞かせている。（頼む、そうであってくれ）
しかし「嫉妬だろう」と思うようにしても、届いたメッセージの数々に心が傷つかないわけじゃない。
時々、思い出してはズーンと落ち込む。もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の味。知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリ
ギリするし、きっと血圧も上がっていることだろう。
だが、いくら相手が羨ましいからといって、それで攻撃するの",メタ認知的概念化,もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の味。,https://fujinkoron.jp/articles/-/18808,その他 | creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の...」 | もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の味。
A18808_E018,244,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→同業者,知り合いのエッセイスト,社会的地位,「知り合いのエッセイストが活躍しているのを見ると、奥歯がもげる...」,その他,creative_activity,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,時々、思い出してはズーンと落ち込む,COL_025_EPI_005,COL_025,1052,知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリギリする,"
しかし「嫉妬だろう」と思うようにしても、届いたメッセージの数々に心が傷つかないわけじゃない。
時々、思い出してはズーンと落ち込む。

もちろん私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の味。知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリギリするギリするし、きっと血圧も上がっていることだろう。
だが、いくら相手が羨ましいからといって、それで攻撃するのは違うと思う。
ものを作っている人がどれほど苦労してその作品を作っているか。文章と関係ない批判",一人称の直接体験,知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリギリする,https://fujinkoron.jp/articles/-/18808,その他 | creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「知り合いのエッセイストが活躍しているのを見ると、奥歯がもげる...」 | 知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリギリする
A18808_E019,245,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→同業者,嫉妬と攻撃の関係,社会的地位,「だが、いくら相手が羨ましいからといって、それで攻撃するのは違...」,その他,creative_activity,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:unconscious_reaction（無意識的反応）,時々、思い出してはズーンと落ち込む,COL_025_EPI_006,COL_025,1054,だが、いくら相手が羨ましいからといって、それで攻撃するのは違うと思う。,"私も、ご覧のとおりド級の嫉妬マニア。他人の幸せは塩の味。
知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリ
ギリするし、きっと血圧も上がっていることだろう。だが、いくら相手が羨ましいからといって、それで攻撃するのは違うと思う。ものを作っている人がどれほど苦労してその作品を作っているか。文章と関係ない批判をされてどれだ
け傷つくか。それに、嫉妬で相手に石を投げるなんてダサすぎる。
９月１４日放送の大河ドラマ『べらぼう』では、",メタ認知的概念化,だが、いくら相手が羨ましいからといって、それで攻撃するのは違うと思う。,https://fujinkoron.jp/articles/-/18808,その他 | creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「だが、いくら相手が羨ましいからといって、それで攻撃するのは違...」 | だが、いくら相手が羨ましいからといって、それで攻撃するのは違うと思う。
A18808_E020,246,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→同業者,田沼意次の例,社会的地位,「足軽から成り上がって大成功して周りに嫉妬され続けた田沼意次が...」,その他,creative_activity,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,知り合いのエッセイストが活躍しているのを見ると、奥歯がもげるんじゃないかと思うほど嫉妬でギリ,COL_025_EPI_007,COL_025,1057,足軽から成り上がって大成功して周りに嫉妬され続けた田沼意次が亡くなった,"からといって、それで攻撃するのは違うと思う。
ものを作っている人がどれほど苦労してその作品を作っているか。文章と関係ない批判をされてどれだ
け傷つくか。それに、嫉妬で相手に石を投げるなんてダサすぎる。足軽から成り上がって大成功して周りに嫉妬され続けた田沼意次が亡くなったた田沼意次が亡くなった。彼を目の敵にしていた老中・松平定信は市民に対して、田沼の葬列に石を投
げることを許可したのだ。松平、それはひどいって！
きっと彼は、死んでもなお田沼が羨ましく、その影に囚われて",メタ認知的概念化,足軽から成り上がって大成功して周りに嫉妬され続けた田沼意次が亡くなった,https://fujinkoron.jp/articles/-/18808,その他 | creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「足軽から成り上がって大成功して周りに嫉妬され続けた田沼意次が...」 | 足軽から成り上がって大成功して周りに嫉妬され続けた田沼意次が亡くなった
A18808_E021,247,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→他者,嫉妬の危険性,社会的地位,「嫉妬の取り扱いは、時に危険だ」,その他,general,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,嫉妬の取り扱いは、時に危険だ 羨ましいと思うこと自体は悪いことではないけれど、正義を隠れ蓑にして攻撃したり、匿名で安全なと,COL_025_EPI_008,COL_025,1061,嫉妬の取り扱いは、時に危険だ,"た。彼を目の敵にしていた老中・松平定信は市民に対して、田沼の葬列に石を投
げることを許可したのだ。松平、それはひどいって！
きっと彼は、死んでもなお田沼が羨ましく、その影に囚われていたんだろうと思う。嫉妬の取り扱いは、時に危険だ羨ましいと思うこと自体は悪いことではないけれど、正義を隠れ蓑にして攻撃したり、匿名で安全なと
ころから石を投げたりする方たちには「これは自分に関係あるのか？

嫉妬なのに正義のフリしてない",メタ認知的概念化,嫉妬の取り扱いは、時に危険だ,https://fujinkoron.jp/articles/-/18808,その他 | general | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「嫉妬の取り扱いは、時に危険だ」 | 嫉妬の取り扱いは、時に危険だ
A18808_E022,248,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→他者,嫉妬と正義の偽装,他者の優位性,「嫉妬なのに正義のフリしてないか？」,愛情独占型,general,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,羨ましいと思うこと自体は悪いことではないけれど、正義を隠れ蓑にして攻撃したり、匿名で安全なと,COL_025_EPI_009,COL_025,1065,嫉妬なのに正義のフリしてないか？,"うと思う。
嫉妬の取り扱いは、時に危険だ。
羨ましいと思うこと自体は悪いことではないけれど、正義を隠れ蓑にして攻撃したり、匿名で安全なと
ころから石を投げたりする方たちには「これは自分に関係あるのか？嫉妬なのに正義のフリしてないか？か？」と、どうか冷静になっていただきたい。また、誰かに石を投げる前に、喰らった人間がどれだけ
傷つくかもう少し想像力を働かせてほしいと切に願う。
「くそー、羨ましい！」と嫉妬を自覚したのなら、それを糧",メタ認知的自己問答,嫉妬なのに正義のフリしてないか？,https://fujinkoron.jp/articles/-/18808,愛情独占型 | general | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「嫉妬なのに正義のフリしてないか？」 | 嫉妬なのに正義のフリしてないか？
A18808_E023,249,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→他者,対象不明,容姿,「くそー、羨ましい！」,美人資本型、愛情独占型,general,self_vs_other,中（知り合い・同業者）,不可能（生まれつき・才能）,関係的嫉妬,感情表出型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:unconscious_reaction（無意識的反応）,,COL_025_EPI_010,COL_025,1069,くそー、羨ましい！,"嫉妬なのに正義のフリしてない

か？」と、どうか冷静になっていただきたい。また、誰かに石を投げる前に、喰らった人間がどれだけ
傷つくかもう少し想像力を働かせてほしいと切に願う。くそー、羨ましい！「出る杭は打たれる」とも言うが、私は打ちようがないくらい出すぎる杭になって「あいつは特別だ。
仲良くなっておくといいことありそう」と村の人が手のひらを返してチヤホヤしてくるまで頑張りた
い。
そして、",一人称の直接体験,くそー、羨ましい！,https://fujinkoron.jp/articles/-/18808,美人資本型、愛情独占型 | general | self_vs_other | 中（知り合い・同業者） | 不可能（生まれつき・才能） | 関係的嫉妬 | 感情表出型 | 「くそー、羨ましい！」 | くそー、羨ましい！
A18808_E024,250,2025/9/30,斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるという」,本人→他者,塩顔イケメン俳優,容姿,「あんなスキャンダルがあっても、あの塩顔イケメン俳優の供給量だ...」,美人資本型、愛情独占型,general,self_vs_other,中（知り合い・同業者）,不可能（生まれつき・才能）,関係的嫉妬,内省・葛藤型,"{""envy"": 0.8, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:unconscious_reaction（無意識的反応）,,COL_026_EPI_001,COL_026,1073,あんなスキャンダルがあっても、あの塩顔イケメン俳優の供給量だけは、どうか減らないでくれ！　と祈ってい...,"ものだ。
「出る杭は打たれる」とも言うが、私は打ちようがないくらい出すぎる杭になって「あいつは特別だ。
仲良くなっておくといいことありそう」と村の人が手のひらを返してチヤホヤしてくるまで頑張りた
い。あんなスキャンダルがあっても、あの塩顔イケメン俳優の供給量だけは、どうか減らないでくれ！　と祈っている。れ！

と祈っている。

",メタ認知的回想,あんなスキャンダルがあっても、あの塩顔イケメン俳優の供給量だけは、どうか減らないでくれ！　と祈っている。,https://fujinkoron.jp/articles/-/18808,美人資本型、愛情独占型 | general | self_vs_other | 中（知り合い・同業者） | 不可能（生まれつき・才能） | 関係的嫉妬 | 内省・葛藤型 | 「あんなスキャンダルがあっても、あの塩顔イケメン俳優の供給量だ...」 | あんなスキャンダルがあっても、あの塩顔イケメン俳優の供給量だけは、どうか減らないでくれ！　と祈ってい...
A19005_E001,251,2025/10/15,斉藤ナミ「男の嫉妬とは。昔の上司は、営業成績が並んだ途端〈若い女だから〉と言った。〈器がおちょこサイズ男〉と命名した」,本人→他者,男性の嫉妬,承認・評価、能力,「男性だって嫉妬する」,ゼロサムゲーム型、愛情独占型,creative_activity,self_vs_other,中（知り合い・同業者）,不可能（生まれつき・才能）,根源的嫉妬,内省・葛藤型,"{""envy"": 0.8, ""fear"": 0.6, ""jealousy"": 0.8}",state:explicit_awareness（明確に自覚）,,COL_026_EPI_002,COL_026,789,男性だって嫉妬する,"いや、むしろ光栄？」です

前回「斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるとい
う」はこちら男性だって嫉妬する嫉妬という文字は「女」偏でできている。
「妬み」は他者が持っている愛情、才能、成功、財産などへの羨望をさし、「嫉み」は、他者が持ってい
るものへの「本当は自分が持つべき」という羨望や独占欲、また自分が",メタ認知的概念化,男性だって嫉妬する,https://fujinkoron.jp/articles/-/19005,ゼロサムゲーム型、愛情独占型 | creative_activity | self_vs_other | 中（知り合い・同業者） | 不可能（生まれつき・才能） | 根源的嫉妬 | 内省・葛藤型 | 「男性だって嫉妬する」 | 男性だって嫉妬する
A19005_E002,252,2025/10/15,斉藤ナミ「男の嫉妬とは。昔の上司は、営業成績が並んだ途端〈若い女だから〉と言った。〈器がおちょこサイズ男〉と命名した」,本人→他者,嫉妬の漢字分析,承認・評価、能力,「女」,ゼロサムゲーム型、愛情独占型,"romantic_relationship, creative_activity",self_vs_other,中（知り合い・同業者）,不可能（生まれつき・才能）,根源的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""fear"": 0.6, ""jealousy"": 0.8}",state:explicit_awareness（明確に自覚）,かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺,COL_026_EPI_003,COL_026,790,嫉妬という文字は「女」偏でできている。,"前回「斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるとい
う」はこちら

男性だって嫉妬する嫉妬という文字は「女」偏でできている。「妬み」は他者が持っている愛情、才能、成功、財産などへの羨望をさし、「嫉み」は、他者が持ってい
るものへの「本当は自分が持つべき」という羨望や独占欲、また自分が持っているものを他者に奪われ
ることへの",メタ認知的概念化,嫉妬という文字は「女」偏でできている。,https://fujinkoron.jp/articles/-/19005,"ゼロサムゲーム型、愛情独占型 | romantic_relationship, creative_activity | self_vs_other | 中（知り合い・同業者） | 不可能（生まれつき・才能） | 根源的嫉妬 | 攻撃・模倣型 | 「女」 | 嫉妬という文字は「女」偏でできている。"
A19005_E003,253,2025/10/15,斉藤ナミ「男の嫉妬とは。昔の上司は、営業成績が並んだ途端〈若い女だから〉と言った。〈器がおちょこサイズ男〉と命名した」,本人→他者,妬みと嫉みの違い,承認・評価、能力,「妬み」,ゼロサムゲーム型、愛情独占型,"romantic_relationship, creative_activity",self_vs_other,中（知り合い・同業者）,不可能（生まれつき・才能）,根源的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""fear"": 0.6, ""jealousy"": 0.8}",state:explicit_awareness（明確に自覚）,かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺,COL_026_EPI_004,COL_026,791,「妬み」は他者が持っている愛情、才能、成功、財産などへの羨望をさし、「嫉み」は、他者が持っているもの...,"前回「斉藤ナミ「不倫バッシングは正義？それとも嫉妬？〈他人の不幸は蜜の味〉は、脳の仕組みでもあるとい
う」はこちら

男性だって嫉妬する
嫉妬という文字は「女」偏でできている。「妬み」は他者が持っている愛情、才能、成功、財産などへの羨望をさし、「嫉み」は、他者が持っているものへの「本当は自分が持つべき」という羨望や独占欲、また自分が持っているものを他者に奪われることへの恐れをさす。るものへの「本当は自分が持つべき」という羨望や独占欲、また自分が持っているものを他者に奪われ
ることへの恐れをさす。（諸説あり）
なんでどっちも女偏なんだ。嫉妬するのは女性だけだとでもいうのだろうか？",メタ認知的概念化,「妬み」は他者が持っている愛情、才能、成功、財産などへの羨望をさし、「嫉み」は、他者が持っているものへの「本当は自分が持つべき」という羨望や独占欲、また自分が持っているものを他者に奪われることへの恐れをさす。,https://fujinkoron.jp/articles/-/19005,"ゼロサムゲーム型、愛情独占型 | romantic_relationship, creative_activity | self_vs_other | 中（知り合い・同業者） | 不可能（生まれつき・才能） | 根源的嫉妬 | 攻撃・模倣型 | 「妬み」 | 「妬み」は他者が持っている愛情、才能、成功、財産などへの羨望をさし、「嫉み」は、他者が持っているもの..."
A19005_E004,254,2025/10/15,斉藤ナミ「男の嫉妬とは。昔の上司は、営業成績が並んだ途端〈若い女だから〉と言った。〈器がおちょこサイズ男〉と命名した」,本人→他者,嫉妬のジェンダーバイアス,承認・評価、能力,「なんでどっちも女偏なんだ。嫉妬するのは女性だけだとでもいうの...」,ゼロサムゲーム型、愛情独占型,"romantic_relationship, creative_activity",self_vs_other,中（知り合い・同業者）,不可能（生まれつき・才能）,根源的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""fear"": 0.6, ""jealousy"": 0.8}",state:explicit_awareness（明確に自覚）,嫉妬するのは女性だけだとでもいうのだろうか かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺,COL_026_EPI_005,COL_026,794,なんでどっちも女偏なんだ。嫉妬するのは女性だけだとでもいうのだろうか,"る愛情、才能、成功、財産などへの羨望をさし、「嫉み」は、他者が持ってい
るものへの「本当は自分が持つべき」という羨望や独占欲、また自分が持っているものを他者に奪われ
ることへの恐れをさす。（諸説あり）なんでどっちも女偏なんだ。嫉妬するのは女性だけだとでもいうのだろうかかに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺
す……みたいな女性像が頭に浮かぶかもしれない。
だが、男性にだって嫉妬する人はたくさんいる。
かつて私には「",メタ認知的概念化,なんでどっちも女偏なんだ。嫉妬するのは女性だけだとでもいうのだろうか,https://fujinkoron.jp/articles/-/19005,"ゼロサムゲーム型、愛情独占型 | romantic_relationship, creative_activity | self_vs_other | 中（知り合い・同業者） | 不可能（生まれつき・才能） | 根源的嫉妬 | 攻撃・模倣型 | 「なんでどっちも女偏なんだ。嫉妬するのは女性だけだとでもいうの...」 | なんでどっちも女偏なんだ。嫉妬するのは女性だけだとでもいうのだろうか"
A19005_E005,255,2025/10/15,斉藤ナミ「男の嫉妬とは。昔の上司は、営業成績が並んだ途端〈若い女だから〉と言った。〈器がおちょこサイズ男〉と命名した」,本人→他者,嫉妬の女性的イメージ,他者の優位性,「確かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬する...」,その他,romantic_relationship,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,確かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺す、みたいな女性像が頭に浮かぶかもしれない,COL_026_EPI_006,COL_026,,確かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺す、みた...,確かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺す、みたいな女性像が頭に浮かぶかもしれない。,メタ認知的概念化,確かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺す、みたいな女性像が頭に浮かぶかもしれない。,https://fujinkoron.jp/articles/-/19005,その他 | romantic_relationship | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「確かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬する...」 | 確かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺す、みた...
A19005_E006,256,2025/10/15,斉藤ナミ「男の嫉妬とは。昔の上司は、営業成績が並んだ途端〈若い女だから〉と言った。〈器がおちょこサイズ男〉と命名した」,本人→他者,男性の嫉妬,承認・評価、愛情,「男性にだって嫉妬する人はたくさんいる」,ゼロサムゲーム型、愛情独占型,"romantic_relationship, creative_activity",self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,根源的嫉妬,攻撃・模倣型,"{""envy"": 0.8, ""fear"": 0.6, ""jealousy"": 0.8}",state:explicit_awareness（明確に自覚）,かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺,COL_026_EPI_007,COL_026,797,男性にだって嫉妬する人はたくさんいる,"るのは女性だけだとでもいうのだろうか？ そんなはずはない。確
かに嫉妬というと『源氏物語』の六条御息所のように、嫉妬するあまり生き霊となって恋敵を呪い殺
す……みたいな女性像が頭に浮かぶかもしれない。男性にだって嫉妬する人はたくさんいるかつて私には「いつどこで誰と何してるか全部教えて。やましくないなら10分に１回はメールして」と
要求してくるヤバい恋人がいた。渋々やってみたけれど、10分に1回なんてかなりハイペースで、すぐに
送る内",メタ認知的概念化,男性にだって嫉妬する人はたくさんいる,https://fujinkoron.jp/articles/-/19005,"ゼロサムゲーム型、愛情独占型 | romantic_relationship, creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 根源的嫉妬 | 攻撃・模倣型 | 「男性にだって嫉妬する人はたくさんいる」 | 男性にだって嫉妬する人はたくさんいる"
